ref,start,word,kind,reason,context_before,context_after
Gen.21.21,67,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und er wohnte  in der Wüste  Paran, und seine Mutter nahm  ihm ein Weib  aus dem Lande Ägypten .","Und er wohnte  in der Wüste  Paran, und seine Mutter nahm  ihm eine Frau  aus dem Lande Ägypten ."
Gen.22.24,9,Kebsweib,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Und sein Kebsweib , namens  Reuma, auch sie gebar  Tebach und Gacham und Tachasch und Maaka.","Und sein Kebsweib , namens  Reuma, auch sie gebar  Tebach und Gacham und Tachasch und Maaka."
Gen.23.19,48,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und  danach begrub Abraham Sara , sein Weib , in der Höhle  des Feldes von  Machpela, vor Mamre , das ist Hebron , im Lande Kanaan .","
        Und  danach begrub Abraham Sara , seine Frau , in der Höhle  des Feldes von  Machpela, vor Mamre , das ist Hebron , im Lande Kanaan ."
Gen.24.3,128,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und ich werde dich schwören  lassen bei Jehova , dem Gott  des Himmels  und dem Gott  der Erde , daß du meinem Sohne  nicht ein Weib nehmen  wirst von den Töchtern  der Kanaaniter , in  deren Mitte ich wohne ;","und ich werde dich schwören  lassen bei dem HERRN , dem Gott  des Himmels  und dem Gott  der Erde , dass du meinem Sohne  nicht eine Frau nehmen  wirst von den Töchtern  der Kanaaniter , in  deren Mitte ich wohne ;"
Gen.24.4,76,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"sondern in mein Land  und zu meiner Verwandtschaft sollst du gehen  und ein Weib nehmen  meinem Sohne , dem Isaak .","sondern in mein Land  und zu meiner Verwandtschaft sollst du gehen  und eine Frau nehmen  meinem Sohne , dem Isaak ."
Gen.24.5,51,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und der Knecht sprach  zu ihm: Vielleicht wird das Weib mir nicht  in dieses Land folgen  wollen; soll ich dann deinen Sohn  in das Land  zurückbringen, aus  welchem du  weggezogen bist?","Und der Knecht sprach  zu ihm: Vielleicht wird die Frau mir nicht  in dieses Land folgen  wollen; soll ich dann deinen Sohn  in das Land  zurückbringen, aus  welchem du  weggezogen bist?"
Gen.24.7,311,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Jehova , der Gott  des Himmels , der mich aus  dem Hause  meines Vaters  und aus dem Lande  meiner Verwandtschaft genommen und der zu mir geredet und der mir also geschworen hat : Deinem Samen  will ich dieses Land geben ! der wird seinen Engel  vor dir hersenden, daß du  meinem Sohne von  dannen ein Weib nehmest .","
        Der HERR , der Gott  des Himmels , der mich aus  dem Hause  meines Vaters  und aus dem Lande  meiner Verwandtschaft genommen und der zu mir geredet und der mir also geschworen hat : Deinem Samen  will ich dieses Land geben ! der wird seinen Engel  vor dir hersenden, dass du  meinem Sohne von  dannen eine Frau nehmest ."
Gen.24.8,14,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn aber das Weib dir  nicht folgen will , so bist du  dieses meines Eides  ledig; nur sollst  du meinen Sohn  nicht dorthin zurückbringen.","Wenn aber die Frau dir  nicht folgen will , so bist du  dieses meines Eides  ledig; nur sollst  du meinen Sohn  nicht dorthin zurückbringen."
Gen.24.15,140,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und es geschah, er hatte  noch nicht ausgeredet, siehe, da kam Rebekka heraus , die dem Bethuel geboren  worden, dem Sohne  der Milka , des Weibes Nahors , des Bruders Abrahams , mit ihrem Kruge auf  ihrer Schulter .","Und es geschah, er hatte  noch nicht ausgeredet, siehe, da kam Rebekka heraus , die dem Bethuel geboren  worden, dem Sohne  der Milka , der Frau Nahors , des Bruders Abrahams , mit ihrem Kruge auf  ihrer Schulter ."
Gen.24.36,15,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Sara , das Weib  meines Herrn , hat meinem Herrn  einen Sohn geboren , nachdem  sie alt  geworden war; und er hat ihm alles gegeben , was er hat.","Und Sara , die Frau  meines Herrn , hat meinem Herrn  einen Sohn geboren , nachdem  sie alt  geworden war; und er hat ihm alles gegeben , was er hat."
Gen.24.37,88,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und mein Herr  hat mich schwören  lassen und gesagt : Du sollst meinem Sohne  nicht ein Weib nehmen  von den Töchtern  der Kanaaniter , in deren Lande  ich wohne ;","Und mein Herr  hat mich schwören  lassen und gesagt : Du sollst meinem Sohne  nicht eine Frau nehmen  von den Töchtern  der Kanaaniter , in deren Lande  ich wohne ;"
Gen.24.38,112,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        sondern  zu dem Hause  meines Vaters  und zu meinem Geschlecht  sollst du gehen  und meinem Sohne  ein Weib nehmen !","
        sondern  zu dem Hause  meines Vaters  und zu meinem Geschlecht  sollst du gehen  und meinem Sohne  eine Frau nehmen !"
Gen.24.39,54,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,Und ich sprach  zu meinem Herrn : Vielleicht wird das Weib mir  nicht folgen .,Und ich sprach  zu meinem Herrn : Vielleicht wird die Frau mir  nicht folgen .
Gen.24.40,168,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Da sprach er  zu mir: Jehova , vor dessen Angesicht  ich gewandelt habe, wird  seinen Engel  mit dir senden  und Glück zu deiner Reise  geben, daß du meinem Sohne  ein Weib nehmest  aus meinem Geschlecht  und aus dem Hause  meines Vaters .","Da sprach er  zu mir: Der HERR , vor dessen Angesicht  ich gewandelt habe, wird  seinen Engel  mit dir senden  und Glück zu deiner Reise  geben, dass du meinem Sohne  eine Frau nehmest  aus meinem Geschlecht  und aus dem Hause  meines Vaters ."
Gen.24.44,102,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und welche zu mir sagen  wird: Trinke  du, und auch für deine Kamele  will ich schöpfen , daß sie das Weib  sei, welches Jehova  für den Sohn  meines Herrn  bestimmt hat .","und welche zu mir sagen  wird: Trinke  du, und auch für deine Kamele  will ich schöpfen , dass sie die Frau  sei, welches der HERR  für den Sohn  meines Herrn  bestimmt hat ."
Gen.24.51,70,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Siehe, Rebekka ist vor  dir: nimm sie und ziehe hin ; und sie sei das Weib  des Sohnes  deines Herrn , wie Jehova  geredet hat .","Siehe, Rebekka ist vor  dir: nimm sie und ziehe hin ; und sie sei die Frau  des Sohnes  deines Herrn , wie der HERR  geredet hat ."
Gen.24.67,97,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Isaak  führte sie in das Zelt  seiner Mutter Sara , und er nahm Rebekka , und sie wurde sein Weib , und er hatte sie lieb . Und Isaak tröstete  sich nach  dem Tode seiner Mutter .","Und Isaak  führte sie in das Zelt  seiner Mutter Sara , und er nahm Rebekka , und sie wurde seine Frau , und er hatte sie lieb . Und Isaak tröstete  sich nach  dem Tode seiner Mutter ."
Gen.25.1,29,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Abraham nahm wieder  ein Weib , mit Namen Ketura .","Und Abraham nahm wieder  eine Frau , mit Namen Ketura ."
Gen.25.10,97,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"dem Felde , welches Abraham  von den Kindern Heth  gekauft hatte ; dort wurden Abraham  und sein Weib Sara begraben .","dem Felde , welches Abraham  von den Kindern Heth  gekauft hatte ; dort wurden Abraham  und seine Frau Sara begraben ."
Gen.25.20,60,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Isaak  war vierzig Jahre alt , als er sich Rebekka  zum Weibe nahm , die Tochter Bethuels , des Aramäers aus Paddan-Aram, die Schwester Labans , des Aramäers.","Und Isaak  war vierzig Jahre alt , als er sich Rebekka  zur Frau nahm , die Tochter Bethuels , des Aramäers aus Paddan-Aram, die Schwester Labans , des Aramäers."
Gen.25.21,31,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Isaak bat Jehova für  sein Weib , denn sie war unfruchtbar ; und Jehova  ließ sich von ihm erbitten , und Rebekka , sein Weib , wurde schwanger .","Und Isaak bat den HERRN für  seine Frau , denn sie war unfruchtbar ; und der HERR  ließ sich von ihm erbitten , und Rebekka , seine Frau , wurde schwanger ."
Gen.25.21,125,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Isaak bat Jehova für  sein Weib , denn sie war unfruchtbar ; und Jehova  ließ sich von ihm erbitten , und Rebekka , sein Weib , wurde schwanger .","Und Isaak bat den HERRN für  seine Frau , denn sie war unfruchtbar ; und der HERR  ließ sich von ihm erbitten , und Rebekka , seine Frau , wurde schwanger ."
Gen.26.7,55,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und die Männer  des Ortes erkundigten sich nach seinem Weibe , und er sprach : Sie  ist meine Schwester . Denn er fürchtete  sich zu sagen: Mein Weib , indem er dachte: Die Männer  des Ortes möchten mich sonst töten  wegen Rebekka ; denn sie  ist schön  von Ansehen .","Und die Männer  des Ortes erkundigten sich nach seiner Frau , und er sprach : Sie  ist meine Schwester . Denn er fürchtete  sich zu sagen: Meine Frau , indem er dachte: Die Männer  des Ortes möchten mich sonst töten  wegen Rebekka ; denn sie  ist schön  von Ansehen ."
Gen.26.7,145,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und die Männer  des Ortes erkundigten sich nach seinem Weibe , und er sprach : Sie  ist meine Schwester . Denn er fürchtete  sich zu sagen: Mein Weib , indem er dachte: Die Männer  des Ortes möchten mich sonst töten  wegen Rebekka ; denn sie  ist schön  von Ansehen .","Und die Männer  des Ortes erkundigten sich nach seiner Frau , und er sprach : Sie  ist meine Schwester . Denn er fürchtete  sich zu sagen: Meine Frau , indem er dachte: Die Männer  des Ortes möchten mich sonst töten  wegen Rebekka ; denn sie  ist schön  von Ansehen ."
Gen.26.8,188,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und es geschah, als er längere Zeit  daselbst gewesen war, da blickte Abimelech , der König  der Philister , durchs Fenster , und er sah , und siehe , Isaak scherzte  mit Rebekka , seinem Weibe .","Und es geschah, als er längere Zeit  daselbst gewesen war, da blickte Abimelech , der König  der Philister , durchs Fenster , und er sah , und siehe , Isaak scherzte  mit Rebekka , seiner Frau ."
Gen.26.9,73,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Da rief Abimelech  den Isaak  und sprach : Siehe , fürwahr, sie ist dein Weib ; und wie hast du gesagt : Sie ist meine Schwester ? Und Isaak sprach  zu ihm: Weil ich mir sagte : Daß ich nicht sterbe  ihretwegen.","Da rief Abimelech  den Isaak  und sprach : Siehe , fürwahr, sie ist deine Frau ; und wie hast du gesagt : Sie ist meine Schwester ? Und Isaak sprach  zu ihm: Weil ich mir sagte : Dass ich nicht sterbe  ihretwegen."
Gen.26.10,106,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Abimelech sprach : Was hast du uns da getan ! Wenig  fehlte, so hätte einer aus dem Volke  bei deinem Weibe gelegen , und du hättest eine Schuld  über uns gebracht .","Und Abimelech sprach : Was hast du uns da getan ! Wenig  fehlte, so hätte einer aus dem Volke  bei deiner Frau gelegen , und du hättest eine Schuld  über uns gebracht ."
Gen.26.11,73,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Abimelech gebot  allem Volke  und sprach : Wer diesen Mann  und sein Weib antastet , soll  gewißlich getötet  werden.","Und Abimelech gebot  allem Volke  und sprach : Wer diesen Mann  und seine Frau antastet , soll  gewisslich getötet  werden."
Gen.26.34,50,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Esau  war vierzig Jahre alt , da nahm  er zum Weibe Judith , die Tochter Beeris , des Hethiters , und Basmath , die Tochter Elons , des Hethiters .","Und Esau  war vierzig Jahre alt , da nahm  er zur Frau Judith , die Tochter Beeris , des Hethiters , und Basmath , die Tochter Elons , des Hethiters ."
Gen.27.46,105,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Rebekka sprach  zu Isaak : Ich bin des Lebens  überdrüssig wegen der Töchter Heths ; wenn Jakob  ein Weib  nähme von  den Töchtern Heths , wie  diese, von den Töchtern  des Landes , wozu sollte mir das Leben ?","Und Rebekka sprach  zu Isaak : Ich bin des Lebens  überdrüssig wegen der Töchter Heths ; wenn Jakob  eine Frau  nähme von  den Töchtern Heths , wie  diese, von den Töchtern  des Landes , wozu sollte mir das Leben ?"
Gen.28.1,98,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,Und Isaak rief Jakob  und segnete  ihn; und er gebot  ihm und sprach  zu ihm: Du sollst nicht ein Weib nehmen  von den Töchtern Kanaans .,Und Isaak rief Jakob  und segnete  ihn; und er gebot  ihm und sprach  zu ihm: Du sollst nicht eine Frau nehmen  von den Töchtern Kanaans .
Gen.28.2,117,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Mache dich auf , gehe  nach Paddan-Aram, zum Hause Bethuels , des Vaters  deiner Mutter ; und nimm  dir von dort ein Weib  von den Töchtern Labans , des Bruders  deiner Mutter .","Mache dich auf , gehe  nach Paddan-Aram, zum Hause Bethuels , des Vaters  deiner Mutter ; und nimm  dir von dort eine Frau  von den Töchtern Labans , des Bruders  deiner Mutter ."
Gen.28.6,123,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und  als Esau sah , daß Isaak  den Jakob gesegnet  und ihn nach Paddan-Aram entlassen hatte, um sich von dort ein Weib  zu nehmen , indem er ihn segnete  und ihm gebot  und sprach : Du sollst nicht ein Weib nehmen  von den Töchtern Kanaans ,","
        Und  als Esau sah , dass Isaak  den Jakob gesegnet  und ihn nach Paddan-Aram entlassen hatte, um sich von dort eine Frau  zu nehmen , indem er ihn segnete  und ihm gebot  und sprach : Du sollst nicht eine Frau nehmen  von den Töchtern Kanaans ,"
Gen.28.6,211,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und  als Esau sah , daß Isaak  den Jakob gesegnet  und ihn nach Paddan-Aram entlassen hatte, um sich von dort ein Weib  zu nehmen , indem er ihn segnete  und ihm gebot  und sprach : Du sollst nicht ein Weib nehmen  von den Töchtern Kanaans ,","
        Und  als Esau sah , dass Isaak  den Jakob gesegnet  und ihn nach Paddan-Aram entlassen hatte, um sich von dort eine Frau  zu nehmen , indem er ihn segnete  und ihm gebot  und sprach : Du sollst nicht eine Frau nehmen  von den Töchtern Kanaans ,"
Gen.28.9,48,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"da ging Esau hin  zu Ismael  und nahm  sich zum Weibe  Machalath, die Tochter Ismaels , des Sohnes Abrahams , die Schwester Nebajoths , zu seinen anderen Weibern  hinzu.","da ging Esau hin  zu Ismael  und nahm  sich zur Frau  Machalath, die Tochter Ismaels , des Sohnes Abrahams , die Schwester Nebajoths , zu seinen anderen Frauen  hinzu."
Gen.29.21,43,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Jakob sprach  zu Laban : Gib  mir mein Weib ; denn meine Tage  sind erfüllt , daß ich zu ihr  eingehe.","Und Jakob sprach  zu Laban : Gib  mir meine Frau ; denn meine Tage  sind erfüllt , dass ich zu ihr  eingehe."
Gen.29.28,99,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,Und Jakob tat  also und vollendete die Woche  mit dieser; und er gab  ihm seine Tochter Rahel  zum Weibe .,Und Jakob tat  also und vollendete die Woche  mit dieser; und er gab  ihm seine Tochter Rahel  zur Frau .
Gen.30.4,38,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,Und sie gab  ihm ihre Magd Bilha  zum Weibe ; und Jakob  ging zu ihr  ein.,Und sie gab  ihm ihre Magd Bilha  zur Frau ; und Jakob  ging zu ihr  ein.
Gen.30.9,102,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und als Lea sah , daß sie aufhörte zu gebären , da nahm  sie ihre Magd Silpa  und gab  sie Jakob  zum Weibe .","Und als Lea sah , dass sie aufhörte zu gebären , da nahm  sie ihre Magd Silpa  und gab  sie Jakob  zur Frau ."
